juris_id,ecozone,canfi_genus,a,b,c,k,volmin,genus
QC,7,9,0.9068175259,-0.013711767,1.5368607631,-0.00100001,3.5,POPU
QC,7,10,1.0733294438,-0.007973864,0.7751199051,-0.07854326,5,BETU
QC,7,11,0.9558665587,-0.012544294,1.18896177,-0.00100001,2,ACER
QC,7,12,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,GENH
QC,7,71,0.9520444362,-0.01029506,0.8199439641,-0.053123118,3.5,JUNI
QC,7,72,0.9520444362,-0.01029506,0.8199439641,-0.053123118,3.5,TAXU
QC,7,73,0.9520444362,-0.01029506,0.8199439641,-0.053123118,3.5,CHAM
QC,7,81,0.8877999481,-0.018226425,2.0196710876,-0.00100001,5.5,NA
QC,7,121,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,CARY
QC,7,122,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,JUGL
QC,7,123,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,ALNU
QC,7,124,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,OSTR
QC,7,125,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,CARP
QC,7,126,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,FAGU
QC,7,127,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,QUER
QC,7,128,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,ULMU
QC,7,129,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,MORU
QC,7,130,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,LIRI
QC,7,131,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,MAGN
QC,7,132,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,SASS
QC,7,133,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,PLAT
QC,7,134,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,PRUN
QC,7,135,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,GLED
QC,7,136,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,ROBI
QC,7,137,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,TILI
QC,7,138,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,NYSS
QC,7,139,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,CORN
QC,7,140,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,ARBU
QC,7,141,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,FRAX
QC,7,142,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,SALI
QC,7,143,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,GYMN
QC,7,144,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,CELT
QC,7,145,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,AMEL
QC,7,146,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,CORY
QC,7,147,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,CRAT
QC,7,148,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,ILEX
QC,7,149,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,MALU
QC,7,150,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,NEMO
QC,7,151,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,RHUS
QC,7,152,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,SORB
QC,7,153,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,VIBU
QC,7,154,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,CAST
QC,7,155,0.9351258489,-0.015443999,2.5195325745,-0.00100001,10.5,ASIM
QC,8,1,0.8493581091,-0.018561563,2.0766564051,-0.004378806,7.5,PICE
QC,8,2,0.8704171983,-0.015521109,1.4519231603,-0.00100001,3,PINU
QC,8,3,1.1954021251,-0.005804702,0.5252518212,-0.225055494,8,ABIE
QC,8,4,1.2832663734,-0.007155092,0.4911957499,-0.324996061,9,TSUG
QC,8,6,0.850794873,-0.014667021,1.2562427515,-0.00100001,2,LARI
QC,8,7,0.9680865787,-0.008242607,1.0612034546,-0.00100001,2,THUJ
QC,8,8,0.8493581091,-0.018561563,2.0766564051,-0.004378806,7.5,GENC
QC,8,9,0.9011993692,-0.016744425,2.2701409171,-0.00100001,8,POPU
QC,8,10,0.9028788819,-0.01777985,2.682986902,-0.00100001,10,BETU
QC,8,11,0.9290168033,-0.012286448,1.0827327503,-0.00100001,1.5,ACER
QC,8,12,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,GENH
QC,8,71,0.9680865787,-0.008242607,1.0612034546,-0.00100001,2,JUNI
QC,8,72,0.9680865787,-0.008242607,1.0612034546,-0.00100001,2,TAXU
QC,8,73,0.9680865787,-0.008242607,1.0612034546,-0.00100001,2,CHAM
QC,8,81,0.8493581091,-0.018561563,2.0766564051,-0.004378806,7.5,NA
QC,8,121,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,CARY
QC,8,122,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,JUGL
QC,8,123,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,ALNU
QC,8,124,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,OSTR
QC,8,125,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,CARP
QC,8,126,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,FAGU
QC,8,127,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,QUER
QC,8,128,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,ULMU
QC,8,129,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,MORU
QC,8,130,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,LIRI
QC,8,131,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,MAGN
QC,8,132,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,SASS
QC,8,133,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,PLAT
QC,8,134,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,PRUN
QC,8,135,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,GLED
QC,8,136,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,ROBI
QC,8,137,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,TILI
QC,8,138,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,NYSS
QC,8,139,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,CORN
QC,8,140,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,ARBU
QC,8,141,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,FRAX
QC,8,142,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,SALI
QC,8,143,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,GYMN
QC,8,144,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,CELT
QC,8,145,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,AMEL
QC,8,146,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,CORY
QC,8,147,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,CRAT
QC,8,148,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,ILEX
QC,8,149,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,MALU
QC,8,150,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,NEMO
QC,8,151,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,RHUS
QC,8,152,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,SORB
QC,8,153,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,VIBU
QC,8,154,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,CAST
QC,8,155,1.011678463,-0.007942446,0.9092733966,-0.00100001,1,ASIM
QC,15,1,0.9539127556,-0.011220849,1.1763508141,-0.00100001,2,PICE
QC,15,2,0.6639409934,-0.061758193,6.6828015695,-0.00100001,11,PINU
QC,15,3,0.935964422,-0.014757331,1.4918282783,-0.050339263,12,ABIE
QC,15,4,1.5421994155,-0.012611689,0.5104521601,-0.617908483,15,TSUG
QC,15,6,0.8818864587,-0.014896321,1.450516939,-0.00100001,3,LARI
QC,15,7,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,THUJ
QC,15,8,0.9539127556,-0.011220849,1.1763508141,-0.00100001,2,GENC
QC,15,9,0.9367664464,-0.014486927,1.5114493263,-0.00100001,3,POPU
QC,15,10,1.0864577362,-0.011878174,0.76834317,-0.13742605,6.5,BETU
QC,15,11,0.9148694251,-0.014318118,0.8196533989,-0.00100001,NA,ACER
QC,15,12,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GENH
QC,15,71,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,JUNI
QC,15,72,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,TAXU
QC,15,73,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,CHAM
QC,15,81,0.9539127556,-0.011220849,1.1763508141,-0.00100001,2,NA
QC,15,121,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CARY
QC,15,122,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,JUGL
QC,15,123,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ALNU
QC,15,124,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,OSTR
QC,15,125,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CARP
QC,15,126,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,FAGU
QC,15,127,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,QUER
QC,15,128,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ULMU
QC,15,129,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MORU
QC,15,130,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,LIRI
QC,15,131,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MAGN
QC,15,132,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SASS
QC,15,133,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,PLAT
QC,15,134,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,PRUN
QC,15,135,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GLED
QC,15,136,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ROBI
QC,15,137,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,TILI
QC,15,138,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,NYSS
QC,15,139,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CORN
QC,15,140,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ARBU
QC,15,141,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,FRAX
QC,15,142,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SALI
QC,15,143,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GYMN
QC,15,144,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CELT
QC,15,145,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,AMEL
QC,15,146,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CORY
QC,15,147,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CRAT
QC,15,148,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ILEX
QC,15,149,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MALU
QC,15,150,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,NEMO
QC,15,151,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,RHUS
QC,15,152,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SORB
QC,15,153,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,VIBU
QC,15,154,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CAST
QC,15,155,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ASIM
SK,5,1,0.8684221036,-0.021035838,3.5988626446,-0.010042587,20,PICE
SK,5,2,0.9383320028,-0.027168467,8.6766479965,-1.0001e-4,26.5,PINU
SK,5,3,0.8676967281,-0.02563542,4.9782991449,-0.022615324,28,ABIE
SK,5,6,0.730776434,-0.029042977,9.6398095675,-1.0001e-4,29,LARI
SK,5,9,1.09999999,-0.008898638,1.9514321513,-1.0001e-4,8,POPU
SK,5,10,0.7095459501,-0.102013704,74.99999999,-1.0001e-4,26,BETU
SK,5,11,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ACER
SK,5,12,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GENH
SK,5,121,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARY
SK,5,122,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,JUGL
SK,5,123,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ALNU
SK,5,124,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,OSTR
SK,5,125,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARP
SK,5,126,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FAGU
SK,5,127,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,QUER
SK,5,128,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ULMU
SK,5,129,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MORU
SK,5,130,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,LIRI
SK,5,131,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MAGN
SK,5,132,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SASS
SK,5,133,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PLAT
SK,5,134,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PRUN
SK,5,135,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GLED
SK,5,136,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ROBI
SK,5,137,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,TILI
SK,5,138,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NYSS
SK,5,139,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORN
SK,5,140,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ARBU
SK,5,141,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FRAX
SK,5,142,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SALI
SK,5,143,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GYMN
SK,5,144,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CELT
SK,5,145,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,AMEL
SK,5,146,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORY
SK,5,147,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CRAT
SK,5,148,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ILEX
SK,5,149,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MALU
SK,5,150,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NEMO
SK,5,151,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,RHUS
SK,5,152,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SORB
SK,5,153,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,VIBU
SK,5,154,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CAST
SK,5,155,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ASIM
SK,6,1,0.8684221036,-0.021035838,3.5988626446,-0.010042587,20,PICE
SK,6,2,0.9383320028,-0.027168467,8.6766479965,-1.0001e-4,26.5,PINU
SK,6,3,0.8676967281,-0.02563542,4.9782991449,-0.022615324,28,ABIE
SK,6,6,0.730776434,-0.029042977,9.6398095675,-1.0001e-4,29,LARI
SK,6,7,1.09999999,-0.054092748,74.99999999,-0.403319163,80,THUJ
SK,6,9,1.09999999,-0.008898638,1.9514321513,-1.0001e-4,8,POPU
SK,6,10,0.7095459501,-0.102013704,74.99999999,-1.0001e-4,26,BETU
SK,6,11,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ACER
SK,6,12,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GENH
SK,6,71,1.09999999,-0.054092748,74.99999999,-0.403319163,80,JUNI
SK,6,72,1.09999999,-0.054092748,74.99999999,-0.403319163,80,TAXU
SK,6,73,1.09999999,-0.054092748,74.99999999,-0.403319163,80,CHAM
SK,6,121,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARY
SK,6,122,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,JUGL
SK,6,123,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ALNU
SK,6,124,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,OSTR
SK,6,125,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARP
SK,6,126,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FAGU
SK,6,127,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,QUER
SK,6,128,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ULMU
SK,6,129,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MORU
SK,6,130,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,LIRI
SK,6,131,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MAGN
SK,6,132,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SASS
SK,6,133,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PLAT
SK,6,134,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PRUN
SK,6,135,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GLED
SK,6,136,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ROBI
SK,6,137,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,TILI
SK,6,138,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NYSS
SK,6,139,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORN
SK,6,140,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ARBU
SK,6,141,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FRAX
SK,6,142,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SALI
SK,6,143,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GYMN
SK,6,144,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CELT
SK,6,145,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,AMEL
SK,6,146,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORY
SK,6,147,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CRAT
SK,6,148,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ILEX
SK,6,149,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MALU
SK,6,150,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NEMO
SK,6,151,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,RHUS
SK,6,152,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SORB
SK,6,153,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,VIBU
SK,6,154,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CAST
SK,6,155,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ASIM
SK,9,1,0.7970220346,-0.022495592,2.8068126412,-1.0001e-4,7.5,PICE
SK,9,2,0.8630537265,-0.029327644,3.7420736458,-0.065634186,25,PINU
SK,9,3,0.8676967281,-0.02563542,4.9782991449,-0.022615324,28,ABIE
SK,9,6,1.0556350563,-0.013346633,1.1385817163,-0.267268605,27.5,LARI
SK,9,7,1.09999999,-0.054092748,74.99999999,-0.403319163,80,THUJ
SK,9,9,0.879632222,-0.016270746,0.9418165808,-0.042247031,3,POPU
SK,9,10,0.7095459501,-0.102013704,74.99999999,-1.0001e-4,26,BETU
SK,9,11,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ACER
SK,9,12,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GENH
SK,9,71,1.09999999,-0.054092748,74.99999999,-0.403319163,80,JUNI
SK,9,72,1.09999999,-0.054092748,74.99999999,-0.403319163,80,TAXU
SK,9,73,1.09999999,-0.054092748,74.99999999,-0.403319163,80,CHAM
SK,9,121,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARY
SK,9,122,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,JUGL
SK,9,123,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ALNU
SK,9,124,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,OSTR
SK,9,125,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARP
SK,9,126,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FAGU
SK,9,127,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,QUER
SK,9,128,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ULMU
SK,9,129,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MORU
SK,9,130,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,LIRI
SK,9,131,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MAGN
SK,9,132,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SASS
SK,9,133,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PLAT
SK,9,134,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PRUN
SK,9,135,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GLED
SK,9,136,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ROBI
SK,9,137,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,TILI
SK,9,138,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NYSS
SK,9,139,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORN
SK,9,140,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ARBU
SK,9,141,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FRAX
SK,9,142,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SALI
SK,9,143,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GYMN
SK,9,144,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CELT
SK,9,145,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,AMEL
SK,9,146,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORY
SK,9,147,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CRAT
SK,9,148,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ILEX
SK,9,149,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MALU
SK,9,150,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NEMO
SK,9,151,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,RHUS
SK,9,152,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SORB
SK,9,153,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,VIBU
SK,9,154,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CAST
SK,9,155,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ASIM
SK,10,1,0.7970220346,-0.022495592,2.8068126412,-1.0001e-4,7.5,PICE
SK,10,2,0.8630537265,-0.029327644,3.7420736458,-0.065634186,25,PINU
SK,10,3,0.8676967281,-0.02563542,4.9782991449,-0.022615324,28,ABIE
SK,10,6,1.0556350563,-0.013346633,1.1385817163,-0.267268605,27.5,LARI
SK,10,7,1.09999999,-0.054092748,74.99999999,-0.403319163,80,THUJ
SK,10,9,0.879632222,-0.016270746,0.9418165808,-0.042247031,3,POPU
SK,10,10,0.7095459501,-0.102013704,74.99999999,-1.0001e-4,26,BETU
SK,10,12,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GENH
SK,10,71,1.09999999,-0.054092748,74.99999999,-0.403319163,80,JUNI
SK,10,72,1.09999999,-0.054092748,74.99999999,-0.403319163,80,TAXU
SK,10,73,1.09999999,-0.054092748,74.99999999,-0.403319163,80,CHAM
SK,10,121,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARY
SK,10,122,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,JUGL
SK,10,123,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ALNU
SK,10,124,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,OSTR
SK,10,125,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARP
SK,10,126,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FAGU
SK,10,127,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,QUER
SK,10,128,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ULMU
SK,10,129,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MORU
SK,10,130,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,LIRI
SK,10,131,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MAGN
SK,10,132,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SASS
SK,10,133,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PLAT
SK,10,134,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PRUN
SK,10,135,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GLED
SK,10,136,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ROBI
SK,10,137,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,TILI
SK,10,138,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NYSS
SK,10,139,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORN
SK,10,140,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ARBU
SK,10,141,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FRAX
SK,10,142,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SALI
SK,10,143,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GYMN
SK,10,144,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CELT
SK,10,145,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,AMEL
SK,10,146,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORY
SK,10,147,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CRAT
SK,10,148,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ILEX
SK,10,149,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MALU
SK,10,150,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NEMO
SK,10,151,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,RHUS
SK,10,152,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SORB
SK,10,153,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,VIBU
SK,10,154,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CAST
SK,10,155,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ASIM
YT,1,1,0.8687409255,-0.024240329,1.0616740797,-0.072813812,5,PICE
YT,1,2,0.9127327731,-0.017859017,1.6848740978,-0.00100001,3.5,PINU
YT,1,3,0.935964422,-0.014757331,1.4918282783,-0.050339263,12,ABIE
YT,1,4,1.5421994155,-0.012611689,0.5104521601,-0.617908483,15,TSUG
YT,1,6,0.8818864587,-0.014896321,1.450516939,-0.00100001,3,LARI
