juris_id,ecozone,canfi_species,genus,species,variety,a,b,volm,count,rmse
NT,4,500,PSEU,MEN,GLA,0.7389661523,0.9152583915,477.87548132,9,13.600887379
NT,4,500,PSEU,SPP,NA,0.7389661523,0.9152583915,477.87548132,9,13.600887379
NT,4,601,LARI,DEC,NA,0.58954739,0.9550140168,199.53544906,26,1.0667683034
NT,4,602,LARI,LAR,NA,0.8731040686,0.8270371676,9.7525,4,0.10851103
NT,4,1200,POPU,SPP,NA,0.5678507511,0.9459614803,451.73612404,21,3.4944476094
NT,4,1201,POPU,TRE,NA,0.6276799339,0.9303624668,106.84,5,1.8474312212
NT,4,1203,POPU,BAL,NA,0.4076663168,0.9796663556,364.49530193,4,0.8759033497
NT,4,1203,POPU,BAL,BAL,0.4076663168,0.9796663556,364.49530193,4,0.8759033497
NT,4,1301,BETU,ALL,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,4,1303,BETU,PAP,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,4,1303,BETU,PAP,PAP,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,4,1305,BETU,ALA,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,4,1305,BETU,NEO,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,5,100,PICE,SPP,NA,0.4656486298,0.9774880674,648.11789774,403,4.1208626983
NT,5,101,PICE,MAR,NA,0.5810778741,0.9600529769,392.98012476,81,2.1295139966
NT,5,105,PICE,GLA,NA,0.4656486298,0.9774880674,648.11789774,403,4.1208626983
NT,5,203,PINU,BAN,NA,0.4237196182,1.027396126,228.61569283,30,1.6787929615
NT,5,204,PINU,CON,NA,0.6123370957,0.9463157509,627.71148981,729,4.163993159
NT,5,204,PINU,CON,LAT,0.6123370957,0.9463157509,627.71148981,729,4.163993159
NT,5,216,PINU,MUR,NA,0.6186204702,0.9446451189,627.71148981,759,4.1452955764
NT,5,300,ABIE,SPP,NA,0.3926970989,0.9971157398,423.80330269,38,5.108902116
NT,5,302,ABIE,BAL,NA,0.3926970989,0.9971157398,423.80330269,38,5.108902116
NT,5,304,ABIE,LAS,NA,0.3926970989,0.9971157398,423.80330269,38,5.108902116
NT,5,500,PSEU,MEN,NA,0.7389661523,0.9152583915,477.87548132,9,13.600887379
NT,5,500,PSEU,MEN,MEN,0.7389661523,0.9152583915,477.87548132,9,13.600887379
NT,5,500,PSEU,MEN,GLA,0.7389661523,0.9152583915,477.87548132,9,13.600887379
NT,5,500,PSEU,SPP,NA,0.7389661523,0.9152583915,477.87548132,9,13.600887379
NT,5,601,LARI,DEC,NA,0.58954739,0.9550140168,199.53544906,26,1.0667683034
NT,5,602,LARI,LAR,NA,0.58954739,0.9550140168,199.53544906,26,1.0667683034
NT,5,1200,POPU,SPP,NA,0.5081216409,0.9724404427,802.89670489,247,2.9715351777
NT,5,1201,POPU,TRE,NA,0.5081216409,0.9724404427,802.89670489,247,2.9715351777
NT,5,1203,POPU,BAL,NA,0.5504656975,0.9447731151,504.07910798,36,3.7459103419
NT,5,1203,POPU,BAL,BAL,0.5504656975,0.9447731151,504.07910798,36,3.7459103419
NT,5,1301,BETU,ALL,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,5,1303,BETU,PAP,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,5,1303,BETU,PAP,PAP,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,5,1305,BETU,ALA,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,5,1305,BETU,NEO,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,9,100,PICE,SPP,NA,0.4656486298,0.9774880674,648.11789774,403,4.1208626983
NT,9,101,PICE,MAR,NA,0.5810778741,0.9600529769,392.98012476,81,2.1295139966
NT,9,104,PICE,ENG,NA,0.5799296376,0.9339728907,344.45976567,5,1.7085863806
NT,9,104,PICE,ENG,GLA,0.5799296376,0.9339728907,344.45976567,5,1.7085863806
NT,9,105,PICE,GLA,NA,0.4656486298,0.9774880674,648.11789774,403,4.1208626983
NT,9,109,PICE,SPP,NA,0.4656486298,0.9774880674,648.11789774,403,4.1208626983
NT,9,203,PINU,BAN,NA,0.4237196182,1.027396126,228.61569283,30,1.6787929615
NT,9,204,PINU,CON,NA,0.6123370957,0.9463157509,627.71148981,729,4.163993159
NT,9,204,PINU,CON,LAT,0.6123370957,0.9463157509,627.71148981,729,4.163993159
NT,9,216,PINU,MUR,NA,0.6186204702,0.9446451189,627.71148981,759,4.1452955764
NT,9,300,ABIE,SPP,NA,0.3926970989,0.9971157398,423.80330269,38,5.108902116
NT,9,302,ABIE,BAL,NA,0.3926970989,0.9971157398,423.80330269,38,5.108902116
NT,9,304,ABIE,LAS,NA,0.3926970989,0.9971157398,423.80330269,38,5.108902116
NT,9,305,ABIE,MX2,NA,0.3926970989,0.9971157398,423.80330269,38,5.108902116
NT,9,306,ABIE,MIX,NA,0.3926970989,0.9971157398,423.80330269,38,5.108902116
NT,9,500,PSEU,MEN,NA,0.7389661523,0.9152583915,477.87548132,9,13.600887379
NT,9,500,PSEU,MEN,MEN,0.7389661523,0.9152583915,477.87548132,9,13.600887379
NT,9,500,PSEU,MEN,GLA,0.7389661523,0.9152583915,477.87548132,9,13.600887379
NT,9,500,PSEU,SPP,NA,0.7389661523,0.9152583915,477.87548132,9,13.600887379
NT,9,600,LARI,SPP,NA,0.58954739,0.9550140168,199.53544906,26,1.0667683034
NT,9,601,LARI,DEC,NA,0.58954739,0.9550140168,199.53544906,26,1.0667683034
NT,9,602,LARI,LAR,NA,0.58954739,0.9550140168,199.53544906,26,1.0667683034
NT,9,604,LARI,LYA,NA,0.58954739,0.9550140168,199.53544906,26,1.0667683034
NT,9,1150,UNKN,SPP,NA,0.615592259,0.9400894447,648.11789774,1113,6.8616032087
NT,9,1200,POPU,SPP,NA,0.5081216409,0.9724404427,802.89670489,247,2.9715351777
NT,9,1201,POPU,TRE,NA,0.5081216409,0.9724404427,802.89670489,247,2.9715351777
NT,9,1203,POPU,BAL,BAL,0.5504656975,0.9447731151,504.07910798,36,3.7459103419
NT,9,1203,POPU,BAL,NA,0.5504656975,0.9447731151,504.07910798,36,3.7459103419
NT,9,1301,BETU,ALL,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,9,1303,BETU,PAP,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,9,1303,BETU,PAP,PAP,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,9,1305,BETU,ALA,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,9,1305,BETU,NEO,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,9,1404,ACER,NEG,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,9,1500,GENH,SPP,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,9,1550,GENH,SPP,NA,0.7431254378,0.9229018437,217.08427507,4,2.9435375583
NT,11,100,PICE,SPP,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
NT,11,101,PICE,MAR,NA,0.5611746025,0.9735269822,151.7390865,20,2.5408490509
NT,11,105,PICE,GLA,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
NT,11,203,PINU,BAN,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
NT,11,204,PINU,CON,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
NT,11,204,PINU,CON,LAT,0.49353934,0.9945612795,252.97088758,82,1.5420355791
NT,11,300,ABIE,SPP,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
NT,11,304,ABIE,LAS,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
NT,11,602,LARI,LAR,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
NT,11,1201,POPU,TRE,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NT,11,1203,POPU,BAL,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NT,11,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NT,11,1303,BETU,PAP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NT,11,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NT,11,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NT,12,100,PICE,SPP,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
NT,12,101,PICE,MAR,NA,0.5611746025,0.9735269822,151.7390865,20,2.5408490509
NT,12,105,PICE,GLA,NA,0.5267226111,0.9712336713,376.09978201,119,3.3117894288
NT,12,203,PINU,BAN,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
NT,12,204,PINU,CON,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
NT,12,204,PINU,CON,LAT,0.49353934,0.9945612795,252.97088758,82,1.5420355791
NT,12,300,ABIE,SPP,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
NT,12,304,ABIE,LAS,NA,0.5436890499,0.9656353157,376.09978201,139,3.2971442916
NT,12,602,LARI,LAR,NA,0.49353934,0.9945612795,252.97088758,82,1.5420355791
NT,12,1200,POPU,SPP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NT,12,1201,POPU,TRE,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NT,12,1203,POPU,BAL,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NT,12,1203,POPU,BAL,BAL,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NT,12,1303,BETU,PAP,NA,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NT,12,1303,BETU,PAP,PAP,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NT,12,1308,BETU,PAP,NEO,0.5446602212,0.9876235213,203.62184609,19,1.9783416413
NU,1,101,PICE,MAR,NA,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,1,105,PICE,GLA,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
NU,1,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,1,302,ABIE,BAL,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
NU,1,602,LARI,LAR,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
NU,1,1201,POPU,TRE,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
NU,1,1203,POPU,BAL,NA,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
NU,1,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
NU,1,1303,BETU,PAP,NA,1.308521405,0.8111174583,423.37,10323,6.3863558046
NU,1,1303,BETU,PAP,PAP,1.308521405,0.8111174583,423.37,10323,6.3863558046
NU,2,101,PICE,MAR,NA,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,2,105,PICE,GLA,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
NU,2,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,2,302,ABIE,BAL,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
NU,2,602,LARI,LAR,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
NU,2,1201,POPU,TRE,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
NU,2,1203,POPU,BAL,NA,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
NU,2,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
NU,2,1303,BETU,PAP,NA,1.308521405,0.8111174583,423.37,10323,6.3863558046
NU,2,1303,BETU,PAP,PAP,1.308521405,0.8111174583,423.37,10323,6.3863558046
NU,3,101,PICE,MAR,NA,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,3,105,PICE,GLA,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
NU,3,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,3,302,ABIE,BAL,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
NU,3,602,LARI,LAR,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
NU,3,1201,POPU,TRE,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
NU,3,1203,POPU,BAL,NA,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
NU,3,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
NU,3,1303,BETU,PAP,NA,1.308521405,0.8111174583,423.37,10323,6.3863558046
NU,3,1303,BETU,PAP,PAP,1.308521405,0.8111174583,423.37,10323,6.3863558046
NU,5,101,PICE,MAR,NA,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,5,105,PICE,GLA,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
NU,5,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
NU,5,202,PINU,STR,NA,1.0174662558,0.8299513778,835.86000001,1177,11.545288569
NU,5,203,PINU,BAN,NA,1.4816296067,0.768228844,395.44999999,3708,5.5864130648
NU,5,209,PINU,RES,NA,0.9764529586,0.850569547,506.80000001,171,12.602191357
NU,5,302,ABIE,BAL,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
NU,5,401,TSUG,CAN,NA,1.1314926378,0.8358950327,577.77,424,12.528302037
NU,5,602,LARI,LAR,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
NU,5,701,THUJ,OCC,NA,0.9090018123,0.8410820891,498.37,1861,8.0773803937
NU,5,801,JUNI,VIR,NA,0.9090018123,0.8410820891,498.37,1861,8.0773803937
NU,5,1201,POPU,TRE,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
NU,5,1203,POPU,BAL,NA,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
NU,5,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
NU,5,1211,POPU,BAL,GRA,1.0211549073,0.8416323645,620.17999999,6203,8.6407911605
NU,5,1301,BETU,ALL,NA,1.0607760422,0.8559550234,425.88,3493,9.75489794
NU,5,1303,BETU,PAP,NA,1.308521405,0.8111174583,423.37,10323,6.3863558046
NU,5,1303,BETU,PAP,PAP,1.308521405,0.8111174583,423.37,10323,6.3863558046
NU,5,1401,ACER,SAH,NA,1.2669741552,0.8494980177,509.09,3885,10.968619365
NU,5,1405,ACER,RUB,NA,1.2059298603,0.8360910144,362.28,1905,8.7886047573
NU,5,1550,GENH,SPP,NA,1.5118816767,0.8096994534,496.33000001,1479,12.632492979
NU,15,101,PICE,MAR,NA,0.9614861705,0.8672641964,275.4,77,2.7701057728
NU,15,105,PICE,GLA,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
NU,15,107,PICE,MAR,RUB,0.9614861705,0.8672641964,275.4,77,2.7701057728
NU,15,202,PINU,STR,NA,1.0174662558,0.8299513778,835.86000001,1177,11.545288569
NU,15,203,PINU,BAN,NA,0.6693039066,0.9713419108,132.21,11,2.1354402217
NU,15,209,PINU,RES,NA,0.9764529586,0.850569547,506.80000001,171,12.602191357
NU,15,302,ABIE,BAL,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
NU,15,401,TSUG,CAN,NA,1.1314926378,0.8358950327,577.77,424,12.528302037
NU,15,602,LARI,LAR,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
NU,15,701,THUJ,OCC,NA,0.9090018123,0.8410820891,498.37,1861,8.0773803937
NU,15,801,JUNI,VIR,NA,0.9090018123,0.8410820891,498.37,1861,8.0773803937
NU,15,1201,POPU,TRE,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
NU,15,1203,POPU,BAL,NA,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
NU,15,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
NU,15,1211,POPU,BAL,GRA,1.0211549073,0.8416323645,620.17999999,6203,8.6407911605
NU,15,1301,BETU,ALL,NA,1.0607760422,0.8559550234,425.88,3493,9.75489794
NU,15,1303,BETU,PAP,NA,1.308521405,0.8111174583,423.37,10323,6.3863558046
NU,15,1303,BETU,PAP,PAP,1.308521405,0.8111174583,423.37,10323,6.3863558046
NU,15,1401,ACER,SAH,NA,1.2669741552,0.8494980177,509.09,3885,10.968619365
NU,15,1405,ACER,RUB,NA,1.2059298603,0.8360910144,362.28,1905,8.7886047573
NU,15,1550,GENH,SPP,NA,1.5118816767,0.8096994534,496.33000001,1479,12.632492979
ON,5,1301,BETU,ALL,NA,0.9417166489,0.874928887,420.56,3486,9.3251880698
ON,5,1405,ACER,RUB,NA,0.8347713117,0.8988218503,348.11,1886,8.1130736782
ON,6,100,PICE,SPP,NA,0.812165999,0.8718886262,271.415,28,2.4822974898
ON,6,101,PICE,MAR,NA,0.7358867408,0.9245170798,375.34001409,511,3.0058925901
ON,6,103,PICE,ABI,NA,2.2818697084,0.6944342897,367.45,552,15.10536465
ON,6,105,PICE,GLA,NA,0.812165999,0.8718886262,271.415,28,2.4822974898
ON,6,202,PINU,STR,NA,0.5644854785,0.9262971171,788.6449535,34,6.5835396769
ON,6,203,PINU,BAN,NA,0.8288337827,0.8997139694,382.60350906,652,3.5415415968
ON,6,204,PINU,CON,NA,0.8288337827,0.8997139694,382.60350906,652,3.5415415968
ON,6,204,PINU,CON,LAT,0.8288337827,0.8997139694,382.60350906,652,3.5415415968
ON,6,209,PINU,RES,NA,0.4132188845,1.0038000802,695.86808689,38,6.440802187
ON,6,210,PINU,RIG,NA,0.4132188845,1.0038000802,695.86808689,38,6.440802187
ON,6,211,PINU,SYL,NA,0.4132188845,1.0038000802,695.86808689,38,6.440802187
ON,6,300,ABIE,SPP,NA,0.521491848,0.9669001868,226.83175174,38,2.2411122114
ON,6,302,ABIE,BAL,NA,0.521491848,0.9669001868,226.83175174,38,2.2411122114
ON,6,401,TSUG,CAN,NA,0.9973980569,0.8660664878,264.8425,5,9.9982978302
ON,6,602,LARI,LAR,NA,0.5652696639,0.9750324574,195.8975,4,0.0254424718
ON,6,700,THUJ,SPP,NA,0.5389934105,0.9246307138,552.36447261,33,6.7440758181
ON,6,701,THUJ,OCC,NA,0.5389934105,0.9246307138,552.36447261,33,6.7440758181
ON,6,801,JUNI,VIR,NA,0.5389934105,0.9246307138,552.36447261,33,6.7440758181
ON,6,1200,POPU,SPP,NA,0.556431241,0.9548712274,570.77215184,358,2.7526945835
ON,6,1201,POPU,TRE,NA,0.556431241,0.9548712274,570.77215184,358,2.7526945835
ON,6,1203,POPU,BAL,NA,0.4793119364,0.9806441351,422.01409542,18,2.0912627436
ON,6,1203,POPU,BAL,BAL,0.4793119364,0.9806441351,422.01409542,18,2.0912627436
ON,6,1205,POPU,DEL,NA,0.748646903,0.908564038,613.06999999,158,7.5352175024
ON,6,1205,POPU,DEL,DEL,0.748646903,0.908564038,613.06999999,158,7.5352175024
ON,6,1206,POPU,GRA,NA,0.5046943759,0.9762125101,138.725,3,0.2909607486
ON,6,1301,BETU,ALL,NA,0.9417166489,0.874928887,420.56,3486,9.3251880698
ON,6,1303,BETU,PAP,NA,0.7457478417,0.9315965995,293.75830729,97,4.3422487295
ON,6,1303,BETU,PAP,PAP,0.7457478417,0.9315965995,293.75830729,97,4.3422487295
ON,6,1304,BETU,POP,NA,0.7457478417,0.9315965995,293.75830729,97,4.3422487295
ON,6,1400,ACER,SPP,NA,0.9458699251,0.9129278956,291.365,22,8.6476591593
ON,6,1401,ACER,SAH,NA,1.0721541339,0.8993501494,260.5525,13,4.5127121924
ON,6,1404,ACER,NEG,NA,1.0534056907,0.8798041802,509.09,5790,11.017067109
ON,6,1405,ACER,RUB,NA,0.4923308636,1.0206119905,136.855,6,4.9281933296
ON,6,1406,ACER,SAC,NA,0.9746397803,0.8934911735,503.75,3870,10.561835114
ON,6,1601,CARY,COR,NA,1.0962551388,0.8469686185,178.28,10,7.100501366
ON,6,1701,JUGL,CIN,NA,0.9274071076,0.8942718538,480.95,1450,11.594144649
ON,6,1702,JUGL,NIG,NA,0.9274071076,0.8942718538,480.95,1450,11.594144649
ON,6,1900,OSTR,SPP,NA,0.3539450302,1.1140029287,175.38,17,5.0054319084
ON,6,1900,OSTR,VIR,NA,0.3539450302,1.1140029287,175.38,17,5.0054319084
ON,6,1950,CARP,CAR,NA,0.3539450302,1.1140029287,175.38,17,5.0054319084
ON,6,1950,CARP,SPP,NA,0.3539450302,1.1140029287,175.38,17,5.0054319084
ON,6,2000,FAGU,GRA,NA,0.9781705257,0.8885915352,480.95,494,11.474408733
ON,6,2100,QUER,SPP,NA,0.9108291168,0.9175926352,359.71,333,9.8740546425
ON,6,2101,QUER,ALB,NA,0.9108291168,0.9175926352,359.71,333,9.8740546425
ON,6,2102,QUER,BIC,NA,0.9108291168,0.9175926352,359.71,333,9.8740546425
ON,6,2104,QUER,MAC,NA,0.9108291168,0.9175926352,359.71,333,9.8740546425
ON,6,2108,QUER,RUB,NA,0.9108291168,0.9175926352,359.71,333,9.8740546425
ON,6,2200,ULMU,SPP,NA,0.6376304125,0.9571269529,163.47,33,2.4207110952
ON,6,2201,ULMU,AME,NA,0.6376304125,0.9571269529,163.47,33,2.4207110952
ON,6,2600,SASS,ALB,NA,0.4793119364,0.9806441351,422.01409542,18,2.0912627436
ON,6,2700,PLAT,OCC,NA,0.6181412783,0.9339742432,456.79,96,7.5812595163
ON,6,2801,PRUN,SER,NA,0.2775103947,1.1574670937,228.67,24,3.233908427
ON,6,2802,PRUN,PEN,NA,0.8805452727,0.8986369364,113.01999999,134,4.5606542067
ON,6,2804,PRUN,VIR,NA,0.8805452727,0.8986369364,113.01999999,134,4.5606542067
ON,6,2804,PRUN,VIR,VIR,0.8805452727,0.8986369364,113.01999999,134,4.5606542067
ON,6,2900,GLED,TRI,NA,0.6181412783,0.9339742432,456.79,96,7.5812595163
ON,6,2901,ROBI,PSE,NA,0.6181412783,0.9339742432,456.79,96,7.5812595163
ON,6,3000,TILI,AME,NA,0.6181412783,0.9339742432,456.79,96,7.5812595163
ON,6,3400,FRAX,SPP,NA,0.8790589342,0.871806131,375.4,221,5.8982182621
ON,6,3401,FRAX,AME,NA,0.5086337811,1.0032559159,278.85,13,7.927601003
ON,6,3402,FRAX,NIG,NA,0.8790589342,0.871806131,375.4,221,5.8982182621
ON,6,3403,FRAX,PEN,NA,0.8790589342,0.871806131,375.4,221,5.8982182621
ON,6,3405,FRAX,PEN,SUB,0.8790589342,0.871806131,375.4,221,5.8982182621
ON,6,3405,FRAX,PEN,NA,0.8790589342,0.871806131,375.4,221,5.8982182621
ON,6,3500,SALI,SPP,NA,1.0276422825,0.8310928164,119.82,104,4.209497863
ON,6,3501,SALI,NIG,NA,1.0276422825,0.8310928164,119.82,104,4.209497863
ON,6,3960,SORB,SPP,NA,1.1007547896,0.922987419,134.91,11,5.0097909505
ON,6,3980,CAST,DEN,NA,0.9781705257,0.8885915352,480.95,494,11.474408733
ON,6,3990,ASIM,TRI,NA,0.8805452727,0.8986369364,113.01999999,134,4.5606542067
ON,7,1301,BETU,ALL,NA,0.7619291513,0.9397836601,406.69,1170,7.4468493416
ON,7,1405,ACER,RUB,NA,0.7384548369,0.9374796496,596.11,1588,6.8965328161
ON,7,1900,OSTR,SPP,NA,0.3539450302,1.1140029287,175.38,17,5.0054319084
ON,7,1900,OSTR,VIR,NA,0.3539450302,1.1140029287,175.38,17,5.0054319084
ON,7,1950,CARP,CAR,NA,0.3539450302,1.1140029287,175.38,17,5.0054319084
ON,7,1950,CARP,SPP,NA,0.3539450302,1.1140029287,175.38,17,5.0054319084
ON,7,3930,MALU,COR,NA,5.2363825788,0.5479654048,67.8,10,14.31141217
ON,7,3930,MALU,FUS,NA,5.2363825788,0.5479654048,67.8,10,14.31141217
ON,7,3930,MALU,SPP,NA,5.2363825788,0.5479654048,67.8,10,14.31141217
ON,8,100,PICE,SPP,NA,0.812165999,0.8718886262,271.415,28,2.4822974898
ON,8,101,PICE,MAR,NA,0.7358867408,0.9245170798,375.34001409,511,3.0058925901
ON,8,103,PICE,ABI,NA,9.4106227908,0.4714210021,323.59,19,27.540610422
ON,8,105,PICE,GLA,NA,0.812165999,0.8718886262,271.415,28,2.4822974898
ON,8,202,PINU,STR,NA,0.5644854785,0.9262971171,788.6449535,34,6.5835396769
ON,8,203,PINU,BAN,NA,0.8288337827,0.8997139694,382.60350906,652,3.5415415968
ON,8,204,PINU,CON,NA,0.8288337827,0.8997139694,382.60350906,652,3.5415415968
ON,8,204,PINU,CON,LAT,0.8288337827,0.8997139694,382.60350906,652,3.5415415968
ON,8,209,PINU,RES,NA,0.4132188845,1.0038000802,695.86808689,38,6.440802187
ON,8,210,PINU,RIG,NA,0.4132188845,1.0038000802,695.86808689,38,6.440802187
ON,8,211,PINU,SYL,NA,0.4132188845,1.0038000802,695.86808689,38,6.440802187
ON,8,300,ABIE,SPP,NA,0.521491848,0.9669001868,226.83175174,38,2.2411122114
ON,8,302,ABIE,BAL,NA,0.521491848,0.9669001868,226.83175174,38,2.2411122114
ON,8,401,TSUG,CAN,NA,0.9973980569,0.8660664878,264.8425,5,9.9982978302
ON,8,602,LARI,LAR,NA,0.5652696639,0.9750324574,195.8975,4,0.0254424718
ON,8,700,THUJ,SPP,NA,0.5389934105,0.9246307138,552.36447261,33,6.7440758181
ON,8,701,THUJ,OCC,NA,0.5389934105,0.9246307138,552.36447261,33,6.7440758181
ON,8,801,JUNI,VIR,NA,0.5389934105,0.9246307138,552.36447261,33,6.7440758181
ON,8,1200,POPU,SPP,NA,0.556431241,0.9548712274,570.77215184,358,2.7526945835
ON,8,1201,POPU,TRE,NA,0.556431241,0.9548712274,570.77215184,358,2.7526945835
ON,8,1203,POPU,BAL,NA,0.4793119364,0.9806441351,422.01409542,18,2.0912627436
ON,8,1203,POPU,BAL,BAL,0.4793119364,0.9806441351,422.01409542,18,2.0912627436
ON,8,1205,POPU,DEL,NA,0.9790595396,0.8456099909,233.25,9,5.173903748
ON,8,1205,POPU,DEL,DEL,0.9790595396,0.8456099909,233.25,9,5.173903748
ON,8,1206,POPU,GRA,NA,0.7493991197,0.9001013029,375.07000001,76,5.3269623553
ON,8,1301,BETU,ALL,NA,0.7920805721,0.9102130828,278.79,71,5.7898496442
ON,8,1303,BETU,PAP,NA,0.7457478417,0.9315965995,293.75830729,97,4.3422487295
ON,8,1303,BETU,PAP,PAP,0.7457478417,0.9315965995,293.75830729,97,4.3422487295
ON,8,1304,BETU,POP,NA,0.7457478417,0.9315965995,293.75830729,97,4.3422487295
ON,8,1400,ACER,SPP,NA,1.0721541339,0.8993501494,260.5525,13,4.5127121924
ON,8,1401,ACER,SAH,NA,1.0721541339,0.8993501494,260.5525,13,4.5127121924
ON,8,1404,ACER,NEG,NA,1.0534056907,0.8798041802,509.09,5790,11.017067109
ON,8,1405,ACER,RUB,NA,0.602357863,0.9658517256,494.5,1076,5.8411992068
ON,8,1406,ACER,SAC,NA,0.7527453108,0.9130834116,410.46,72,13.391675118
ON,8,1411,ACER,SPI,NA,0.4176334021,1.0546262419,123.37,12,3.9399198869
ON,8,1601,CARY,COR,NA,1.0962551388,0.8469686185,178.28,10,7.100501366
ON,8,1701,JUGL,CIN,NA,0.7597392877,0.9266001086,417.84,281,11.935107869
ON,8,1702,JUGL,NIG,NA,0.7597392877,0.9266001086,417.84,281,11.935107869
ON,8,1900,OSTR,SPP,NA,0.6062080058,0.9897011716,191.56,16,4.5150835575
ON,8,1900,OSTR,VIR,NA,0.6062080058,0.9897011716,191.56,16,4.5150835575
