juris_id,ecozone,canfi_species,genus,species,variety,a,b,k,cap,volm,count,rmse
QC,5,1303,BETU,PAP,NA,10.955670137,-1.036741381,0.944493411,2.1932308869,423.37,20,0.0140699221
QC,5,1400,ACER,SPP,NA,11.610136923,-0.982320028,0.9325194746,2.7294608804,509.09,24,0.0347112668
QC,5,1401,ACER,SAH,NA,11.610136923,-0.982320028,0.9325194746,2.7294608804,509.09,24,0.0347112668
QC,5,1405,ACER,RUB,NA,5.6472118366,-0.853488314,0.9317554028,1.8757602227,362.28,18,0.0189752494
QC,5,1550,GENH,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,6,100,PICE,SPP,NA,11.071370102,-1.012226087,0.933126111,2.314279718,444.77999999,22,0.0158783035
QC,6,101,PICE,MAR,NA,11.071370102,-1.012226087,0.933126111,2.314279718,444.77999999,22,0.0158783035
QC,6,102,PICE,RUB,NA,6.9185074048,-0.825151242,0.8861876881,2.8005170666,368.61,19,0.02024841029999999
QC,6,103,PICE,ABI,NA,6.9185074048,-0.825151242,0.8861876881,2.8005170666,368.61,19,0.02024841029999999
QC,6,105,PICE,GLA,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,6,107,PICE,MAR,RUB,6.9185074048,-0.825151242,0.8861876881,2.8005170666,368.61,19,0.02024841029999999
QC,6,200,PINU,SPP,NA,8.5963599236,-0.986830116,0.9512359724,2.0927720412,395.44999999,20,0.0178331798
QC,6,202,PINU,STR,NA,6.1983159179,-0.882168771,0.9485279819,2.1141992018,835.86000001,32,0.0251165413
QC,6,203,PINU,BAN,NA,8.5963599236,-0.986830116,0.9512359724,2.0927720412,395.44999999,20,0.0178331798
QC,6,209,PINU,RES,NA,2.3721416286,-0.588264752,0.8949274101,1.5784796454,506.80000001,23,0.028281455
QC,6,211,PINU,SYL,NA,2.3721416286,-0.588264752,0.8949274101,1.5784796454,506.80000001,23,0.028281455
QC,6,302,ABIE,BAL,NA,11.935657677,-0.953223731,0.887781587,2.4146079989,411.81,20,0.0208038304
QC,6,304,ABIE,LAS,NA,11.935657677,-0.953223731,0.887781587,2.4146079989,411.81,20,0.0208038304
QC,6,401,TSUG,CAN,NA,4.1475541829,-0.760460675,0.9250061602,2.0339908292,577.77,27,0.0203063259
QC,6,602,LARI,LAR,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
QC,6,605,LARI,KAE,NA,11.414512364,-1.082622843,0.9956084436,2.3292385952,263.15999999,14,0.0311715176
QC,6,701,THUJ,OCC,NA,2.3651243838,-0.414612149,0.6888511177,1.8172602065,498.37,24,0.04637839209999999
QC,6,801,JUNI,VIR,NA,2.3651243838,-0.414612149,0.6888511177,1.8172602065,498.37,24,0.04637839209999999
QC,6,1100,GENC,SPP,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,6,1150,UNKN,SPP,NA,10.36039556,-1.09694671,0.9656617226,2.5351777779,366.94,19,0.0155334289
QC,6,1200,POPU,SPP,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
QC,6,1201,POPU,TRE,NA,13.039099812,-1.070677997,0.9522933699,2.5253923647,576.63000001,28,0.0141719915
QC,6,1203,POPU,BAL,NA,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
QC,6,1203,POPU,BAL,BAL,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
QC,6,1205,POPU,DEL,NA,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
QC,6,1205,POPU,DEL,DEL,6.2892366601,-0.824262186,0.9098952289,2.5862667262,511.56000001,21,0.0530067803
QC,6,1206,POPU,GRA,NA,25.765346664,-1.220181787,0.9614085007,2.366755433,558.18,25,0.0266649376
QC,6,1211,POPU,BAL,GRA,13.011374288,-1.072400586,0.9566547274,2.5224978806,576.63000001,29,0.0154653983
QC,6,1301,BETU,ALL,NA,12.640974848,-1.198720275,0.9779342105,1.8767557859,420.56,22,0.0135618428
QC,6,1303,BETU,PAP,NA,10.955670137,-1.036741381,0.944493411,2.1932308869,423.37,20,0.0140699221
QC,6,1303,BETU,PAP,PAP,10.955670137,-1.036741381,0.944493411,2.1932308869,423.37,20,0.0140699221
QC,6,1304,BETU,POP,NA,10.955670137,-1.036741381,0.944493411,2.1932308869,423.37,20,0.0140699221
QC,6,1400,ACER,SPP,NA,11.610136923,-0.982320028,0.9325194746,2.7294608804,509.09,24,0.0347112668
QC,6,1401,ACER,SAH,NA,11.610136923,-0.982320028,0.9325194746,2.7294608804,509.09,24,0.0347112668
QC,6,1405,ACER,RUB,NA,5.6472118366,-0.853488314,0.9317554028,1.8757602227,362.28,18,0.0189752494
QC,6,1406,ACER,SAC,NA,11.610136923,-0.982320028,0.9325194746,2.7294608804,509.09,24,0.0347112668
QC,6,1410,ACER,PEN,NA,8.209286639,-0.937604084,0.9441136339,2.1757055543,509.09,24,0.02533570359999999
QC,6,1411,ACER,SPI,NA,8.209286639,-0.937604084,0.9441136339,2.1757055543,509.09,24,0.02533570359999999
QC,6,1550,GENH,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,6,1601,CARY,COR,NA,1.2575418471,-0.043298771,1e-8,1.089078843,205.77,7,0.0491636415
QC,6,1701,JUGL,CIN,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,6,1702,JUGL,NIG,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,6,1800,ALNU,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,6,1803,ALNU,VIR,CRI,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,6,1805,ALNU,INC,RUG,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,6,1805,ALNU,INC,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,6,1900,OSTR,SPP,NA,8.7322934579000009,-0.797541251,0.8289801512,2.3460097,187.47999998,7,0.1142537417
QC,6,1900,OSTR,VIR,NA,8.7322934579000009,-0.797541251,0.8289801512,2.3460097,187.47999998,7,0.1142537417
QC,6,1950,CARP,CAR,NA,8.7322934579000009,-0.797541251,0.8289801512,2.3460097,187.47999998,7,0.1142537417
QC,6,1950,CARP,SPP,NA,8.7322934579000009,-0.797541251,0.8289801512,2.3460097,187.47999998,7,0.1142537417
QC,6,2000,FAGU,GRA,NA,8.8047188948,-0.907021091,0.9167742929,2.2808884685,496.33000001,21,0.0386906465
QC,6,2101,QUER,ALB,NA,3.1677380965,-0.602983358,0.866749011,1.5847977341,377.2,18,0.0236285158
QC,6,2102,QUER,BIC,NA,3.1677380965,-0.602983358,0.866749011,1.5847977341,377.2,18,0.0236285158
QC,6,2104,QUER,MAC,NA,3.1677380965,-0.602983358,0.866749011,1.5847977341,377.2,18,0.0236285158
QC,6,2108,QUER,RUB,NA,3.1677380965,-0.602983358,0.866749011,1.5847977341,377.2,18,0.0236285158
QC,6,2200,ULMU,SPP,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
QC,6,2201,ULMU,AME,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
QC,6,2202,ULMU,RUB,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
QC,6,2203,ULMU,THO,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
QC,6,2801,PRUN,SER,NA,7.0569452054,-0.758574857,0.8459341825,2.3845919394,240.92,7,0.1533724548
QC,6,2802,PRUN,PEN,NA,99.99999999,-1.724976205,1.0309370701,1.9924107255,117.78,6,0.01682520499999999
QC,6,2804,PRUN,VIR,NA,99.99999999,-1.724976205,1.0309370701,1.9924107255,117.78,6,0.01682520499999999
QC,6,2804,PRUN,VIR,VIR,99.99999999,-1.724976205,1.0309370701,1.9924107255,117.78,6,0.01682520499999999
QC,6,3000,TILI,AME,NA,8.324102221,-1.171891497,1.0002582932,2.2114388002,463.34,18,0.0655802975
QC,6,3400,FRAX,SPP,NA,11.97450319,-1.0866214,0.952802239,2.543236986,384.37,17,0.0187844152
QC,6,3401,FRAX,AME,NA,2.3139168742,-0.280388817,0.397804821,1.7205033163,296.21,11,0.075180534500000007
QC,6,3402,FRAX,NIG,NA,11.97450319,-1.0866214,0.952802239,2.543236986,384.37,17,0.0187844152
QC,6,3403,FRAX,PEN,NA,11.97450319,-1.0866214,0.952802239,2.543236986,384.37,17,0.0187844152
QC,6,3500,SALI,SPP,NA,33.327864058,-1.528518125,1.0510006224,1.9152125892,121.39,7,0.0376808527
QC,6,3506,SALI,BEB,NA,33.327864058,-1.528518125,1.0510006224,1.9152125892,121.39,7,0.0376808527
QC,6,3910,CRAT,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,6,3930,MALU,COR,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,6,3930,MALU,FUS,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,6,3930,MALU,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,6,3960,SORB,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,6,3961,SORB,AME,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,6,3962,SORB,DEC,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,7,100,PICE,SPP,NA,7.1463147575,-0.877782809,0.8853131992,2.3927985088,304.63999999,15,0.0260583012
QC,7,101,PICE,MAR,NA,7.1463147575,-0.877782809,0.8853131992,2.3927985088,304.63999999,15,0.0260583012
QC,7,102,PICE,RUB,NA,8.0460273555,-0.906195512,0.9075238108,2.5323479179,501.73,18,0.0172840784
QC,7,103,PICE,ABI,NA,88.898647328,-1.871118727,1.0543944595,3.0118380552,328.7,9,0.0872819994
QC,7,105,PICE,GLA,NA,5.8046992766,-0.815263938,0.8839233439,2.4855262329,390.93999999,18,0.02702978769999999
QC,7,107,PICE,MAR,RUB,8.0460273555,-0.906195512,0.9075238108,2.5323479179,501.73,18,0.0172840784
QC,7,200,PINU,SPP,NA,17.959706325,-1.135291735,0.9296470055,12.47073341,219.57000002,8,0.118090859
QC,7,202,PINU,STR,NA,1.7213623473,-0.237788714,0.4558157085,1.4352873777,454.22,13,0.092844411
QC,7,203,PINU,BAN,NA,17.959706325,-1.135291735,0.9296470055,12.47073341,219.57000002,8,0.118090859
QC,7,209,PINU,RES,NA,5.3956051957,-0.822645963,0.8916687417,3.4785713833,294.12,14,0.1012340696
QC,7,211,PINU,SYL,NA,5.3956051957,-0.822645963,0.8916687417,3.4785713833,294.12,14,0.1012340696
QC,7,302,ABIE,BAL,NA,7.4908046243,-0.804197113,0.8461574506,2.6715592128,395.45,20,0.0271584827
QC,7,304,ABIE,LAS,NA,7.4908046243,-0.804197113,0.8461574506,2.6715592128,395.45,20,0.0271584827
QC,7,401,TSUG,CAN,NA,1.8741541584,-0.122688379,1e-8,1.6905306064,329.32,16,0.1328117275
QC,7,602,LARI,LAR,NA,4.6171681302,-0.50390796,0.5838137153,2.5344177741,328.31000001,17,0.0779770716
QC,7,605,LARI,KAE,NA,4.6171681302,-0.50390796,0.5838137153,2.5344177741,328.31000001,17,0.0779770716
QC,7,701,THUJ,OCC,NA,6.1382845075,-0.834008064,0.8998563017,2.6043262249,427.87,22,0.0125835455
QC,7,801,JUNI,VIR,NA,6.1382845075,-0.834008064,0.8998563017,2.6043262249,427.87,22,0.0125835455
QC,7,1100,GENC,SPP,NA,5.8046992766,-0.815263938,0.8839233439,2.4855262329,390.93999999,18,0.02702978769999999
QC,7,1150,UNKN,SPP,NA,5.8046992766,-0.815263938,0.8839233439,2.4855262329,390.93999999,18,0.02702978769999999
QC,7,1200,POPU,SPP,NA,17.508317417,-1.123191308,0.9484767787,3.5773274698,552.84,26,0.01836594269999999
QC,7,1201,POPU,TRE,NA,17.508317417,-1.123191308,0.9484767787,3.5773274698,552.84,26,0.01836594269999999
QC,7,1203,POPU,BAL,NA,17.283351863,-1.107549199,0.921960262,3.181883738,476.36000001,22,0.0320604164
QC,7,1203,POPU,BAL,BAL,17.283351863,-1.107549199,0.921960262,3.181883738,476.36000001,22,0.0320604164
QC,7,1205,POPU,DEL,NA,17.283351863,-1.107549199,0.921960262,3.181883738,476.36000001,22,0.0320604164
QC,7,1205,POPU,DEL,DEL,17.283351863,-1.107549199,0.921960262,3.181883738,476.36000001,22,0.0320604164
QC,7,1206,POPU,GRA,NA,14.634761876,-0.895402186,0.8359541598,7.2086713199,510.49,20,0.0911283627
QC,7,1211,POPU,BAL,GRA,17.358867939,-1.116340973,0.9448002424,3.56489744,552.84,26,0.0184159124
QC,7,1301,BETU,ALL,NA,7.1569009084,-0.989297852,0.9558860946,2.0728190422,416.76,19,0.02276325569999999
QC,7,1303,BETU,PAP,NA,9.0600534867,-0.944718086,0.927737778,2.3965162924,331.4,16,0.01773102019999999
QC,7,1303,BETU,PAP,PAP,9.0600534867,-0.944718086,0.927737778,2.3965162924,331.4,16,0.01773102019999999
QC,7,1304,BETU,POP,NA,99.99999999,-1.992169237,1.163401538,3.7287992654,134.39,7,0.1817373074
QC,7,1400,ACER,SPP,NA,10.338908985,-1.122640789,0.9812876176,2.1189955197,553.62,23,0.00981389119999999
QC,7,1401,ACER,SAH,NA,10.338908985,-1.122640789,0.9812876176,2.1189955197,553.62,23,0.00981389119999999
QC,7,1405,ACER,RUB,NA,9.5762554586,-0.999755335,0.9471526933,2.3822068596,637.21,20,0.01784198769999999
QC,7,1406,ACER,SAC,NA,10.338908985,-1.122640789,0.9812876176,2.1189955197,553.62,23,0.00981389119999999
QC,7,1410,ACER,PEN,NA,99.99999999,-2.47883761,1.0227183106,1.7171880145,138.78,4,0.0423491266
QC,7,1411,ACER,SPI,NA,99.99999999,-2.47883761,1.0227183106,1.7171880145,138.78,4,0.0423491266
QC,7,1550,GENH,SPP,NA,26.058111155,-1.289145368,0.9799555977,2.2275325779,386.17,17,0.0141742406
QC,7,1701,JUGL,CIN,NA,26.058111155,-1.289145368,0.9799555977,2.2275325779,386.17,17,0.0141742406
QC,7,1702,JUGL,NIG,NA,26.058111155,-1.289145368,0.9799555977,2.2275325779,386.17,17,0.0141742406
QC,7,1800,ALNU,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,7,1803,ALNU,VIR,CRI,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,7,1805,ALNU,INC,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,7,1805,ALNU,INC,RUG,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,7,1900,OSTR,SPP,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
QC,7,1900,OSTR,VIR,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
QC,7,1950,CARP,CAR,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
QC,7,1950,CARP,SPP,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
QC,7,2000,FAGU,GRA,NA,26.206881252,-1.423253354,1.0074360408,2.8178815123,283.95,15,0.02766409389999999
QC,7,2108,QUER,RUB,NA,3.1677380965,-0.602983358,0.866749011,1.5847977341,377.2,18,0.0236285158
QC,7,2200,ULMU,SPP,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
QC,7,2201,ULMU,AME,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
QC,7,2202,ULMU,RUB,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
QC,7,2203,ULMU,THO,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
QC,7,2801,PRUN,SER,NA,46.226346912,-1.429233356,0.9451685267,2.8010336267,197.91,9,0.0799706334
QC,7,2802,PRUN,PEN,NA,29.99224731,-1.333498161,1.0096605262,2.0554762514,119.20999999,6,0.0365967228
QC,7,2804,PRUN,VIR,VIR,29.99224731,-1.333498161,1.0096605262,2.0554762514,119.20999999,6,0.0365967228
QC,7,2804,PRUN,VIR,NA,29.99224731,-1.333498161,1.0096605262,2.0554762514,119.20999999,6,0.0365967228
QC,7,3000,TILI,AME,NA,8.324102221,-1.171891497,1.0002582932,2.2114388002,463.34,18,0.0655802975
QC,7,3400,FRAX,SPP,NA,7.6566450024,-0.844044329,0.8541945704,2.7159804003,189.2,10,0.0509002359
QC,7,3401,FRAX,AME,NA,13.275622606,-0.938341691,0.8772846073,3.8571903664,386.17,15,0.0740092901
QC,7,3402,FRAX,NIG,NA,7.6566450024,-0.844044329,0.8541945704,2.7159804003,189.2,10,0.0509002359
QC,7,3403,FRAX,PEN,NA,7.6566450024,-0.844044329,0.8541945704,2.7159804003,189.2,10,0.0509002359
QC,7,3500,SALI,SPP,NA,99.99999999,-1.903087504,0.995732909,1.8373273257,153.57,5,0.0707616131
QC,7,3506,SALI,BEB,NA,99.99999999,-1.903087504,0.995732909,1.8373273257,153.57,5,0.0707616131
QC,7,3910,CRAT,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,7,3930,MALU,COR,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,7,3930,MALU,FUS,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,7,3930,MALU,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,7,3960,SORB,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,7,3961,SORB,AME,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,7,3962,SORB,DEC,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,8,100,PICE,SPP,NA,14.823172018,-1.071000968,0.9245382244,3.4172144844,191.26000001,10,0.04331187649999999
QC,8,101,PICE,MAR,NA,14.823172018,-1.071000968,0.9245382244,3.4172144844,191.26000001,10,0.04331187649999999
QC,8,102,PICE,RUB,NA,7.6584358407,-0.808186821,0.8437184859,2.8711979412,342.15,15,0.04970158339999999
QC,8,103,PICE,ABI,NA,88.898647328,-1.871118727,1.0543944595,3.0118380552,328.7,9,0.0872819994
QC,8,105,PICE,GLA,NA,31.31608372,-1.591326303,1.0311526112,2.7962667751,283.14,14,0.0767772803
QC,8,107,PICE,MAR,RUB,7.6584358407,-0.808186821,0.8437184859,2.8711979412,342.15,15,0.04970158339999999
QC,8,200,PINU,SPP,NA,99.99999999,-2.131096048,0.9976789565,4.4333936486,162.85,6,0.1152308372
QC,8,202,PINU,STR,NA,3.8354056091,-0.680071562,0.8948957285,2.0452894508,544.47000001,22,0.0358420905
QC,8,203,PINU,BAN,NA,99.99999999,-2.131096048,0.9976789565,4.4333936486,162.85,6,0.1152308372
QC,8,209,PINU,RES,NA,5.3956051957,-0.822645963,0.8916687417,3.4785713833,294.12,14,0.1012340696
QC,8,211,PINU,SYL,NA,5.3956051957,-0.822645963,0.8916687417,3.4785713833,294.12,14,0.1012340696
QC,8,302,ABIE,BAL,NA,6.4485595687,-0.665794055,0.7269300835,2.8553071499,301.24,15,0.02233709529999999
QC,8,304,ABIE,LAS,NA,6.4485595687,-0.665794055,0.7269300835,2.8553071499,301.24,15,0.02233709529999999
QC,8,401,TSUG,CAN,NA,5.1750186988,-0.45715182,0.4174101427,4.0226391959,391.35,20,0.1260596204
QC,8,602,LARI,LAR,NA,9.6933109848,-0.849311378,0.8425397881,3.2708174051,263.75999999,14,0.05951937129999999
QC,8,605,LARI,KAE,NA,9.6933109848,-0.849311378,0.8425397881,3.2708174051,263.75999999,14,0.05951937129999999
QC,8,701,THUJ,OCC,NA,6.2838934177,-0.772328322,0.8590741269,2.5503068901,376.37,17,0.0279012888
QC,8,801,JUNI,VIR,NA,6.2838934177,-0.772328322,0.8590741269,2.5503068901,376.37,17,0.0279012888
QC,8,1100,GENC,SPP,NA,31.31608372,-1.591326303,1.0311526112,2.7962667751,283.14,14,0.0767772803
QC,8,1150,UNKN,SPP,NA,31.31608372,-1.591326303,1.0311526112,2.7962667751,283.14,14,0.0767772803
QC,8,1200,POPU,SPP,NA,16.280180247,-1.062978764,0.9492068859,3.2665952121,386.76,16,0.0352680176
QC,8,1201,POPU,TRE,NA,16.280180247,-1.062978764,0.9492068859,3.2665952121,386.76,16,0.0352680176
QC,8,1203,POPU,BAL,NA,3.8071201046,-0.642029746,0.846037735,2.3771096026,327.87000001,13,0.0704324184
QC,8,1203,POPU,BAL,BAL,3.8071201046,-0.642029746,0.846037735,2.3771096026,327.87000001,13,0.0704324184
QC,8,1205,POPU,DEL,NA,99.99999999,-1.994850697,1.0140665899,1.7401814868,238.21,8,0.0973279416
QC,8,1205,POPU,DEL,DEL,99.99999999,-1.994850697,1.0140665899,1.7401814868,238.21,8,0.0973279416
QC,8,1206,POPU,GRA,NA,59.064026145,-1.750660206,1.0681289178,3.3016991231,390.17000001,16,0.05063686359999999
QC,8,1211,POPU,BAL,GRA,14.958872071,-1.057429137,0.9553174633,3.0007043911,390.17000001,18,0.02222453279999999
QC,8,1301,BETU,ALL,NA,78.206812767,-1.600178999,0.9864181182,7.1463279198,288.85999999,14,0.0714457272
QC,8,1303,BETU,PAP,NA,99.99999999,-1.670504913,0.9941228002,1.5997912648,308.29,12,0.04843372049999999
QC,8,1303,BETU,PAP,PAP,99.99999999,-1.670504913,0.9941228002,1.5997912648,308.29,12,0.04843372049999999
QC,8,1304,BETU,POP,NA,12.319167325,-1.031970381,1.0103372247,2.4164030743,119.46000001,6,0.0768246226
QC,8,1400,ACER,SPP,NA,99.99999999,-1.781304898,1.0099790976,3.2366115131,524.08,25,0.0245241011
QC,8,1401,ACER,SAH,NA,99.99999999,-1.781304898,1.0099790976,3.2366115131,524.08,25,0.0245241011
QC,8,1404,ACER,NEG,NA,99.99999999,-1.781304898,1.0099790976,3.2366115131,524.08,25,0.0245241011
QC,8,1405,ACER,RUB,NA,13.737177069,-1.046610815,0.9433046303,2.5535033857,498.48,21,0.0165294338
QC,8,1406,ACER,SAC,NA,10.054196323,-1.154573795,0.997913934,1.9314017955,427.15,19,0.03926601069999999
QC,8,1410,ACER,PEN,NA,99.99999999,-2.47883761,1.0227183106,1.7171880145,138.78,4,0.0423491266
QC,8,1411,ACER,SPI,NA,99.99999999,-2.47883761,1.0227183106,1.7171880145,138.78,4,0.0423491266
QC,8,1550,GENH,SPP,NA,25.13938159,-1.390554292,1.0083890706,2.1369160312,425.24,18,0.04085527779999999
QC,8,1601,CARY,COR,NA,1.2575418471,-0.043298771,1e-8,1.089078843,205.77,7,0.0491636415
QC,8,1701,JUGL,CIN,NA,25.13938159,-1.390554292,1.0083890706,2.1369160312,425.24,18,0.04085527779999999
QC,8,1702,JUGL,NIG,NA,25.13938159,-1.390554292,1.0083890706,2.1369160312,425.24,18,0.04085527779999999
QC,8,1800,ALNU,SPP,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,8,1803,ALNU,VIR,CRI,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,8,1805,ALNU,INC,RUG,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,8,1805,ALNU,INC,NA,22.613650576,-1.273999178,0.9814423067,1.996000608,496.33000001,23,0.0134739097
QC,8,1900,OSTR,SPP,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
QC,8,1900,OSTR,VIR,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
QC,8,1950,CARP,CAR,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
QC,8,1950,CARP,SPP,NA,8.5182485872,-0.96513938,0.9392360744,3.0965829372,245.93999999,8,0.05632325779999999
QC,8,2000,FAGU,GRA,NA,2.8373649372,-0.204799497,1e-8,1.6954935348,322.25,15,0.203101674
QC,8,2101,QUER,ALB,NA,3.130347207,-0.734245085,0.9909207806,2.0256089661,174.27,8,0.0862623978
QC,8,2102,QUER,BIC,NA,3.130347207,-0.734245085,0.9909207806,2.0256089661,174.27,8,0.0862623978
QC,8,2104,QUER,MAC,NA,3.130347207,-0.734245085,0.9909207806,2.0256089661,174.27,8,0.0862623978
QC,8,2108,QUER,RUB,NA,99.99999999,-1.434547068,0.920759382,1.2936419827,248.26,9,0.03996162539999999
QC,8,2200,ULMU,SPP,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
QC,8,2201,ULMU,AME,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
QC,8,2202,ULMU,RUB,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
QC,8,2203,ULMU,THO,NA,23.315929697,-1.42243722,1.0527662932,2.8975418263,145.62,8,0.0627526606
QC,8,2801,PRUN,SER,NA,11.320802837,-0.922135369,0.8777604588,4.0612422009,325.18,7,0.02357779139999999
QC,8,2802,PRUN,PEN,NA,11.320802837,-0.922135369,0.8777604588,4.0612422009,325.18,7,0.02357779139999999
QC,8,2804,PRUN,VIR,NA,11.320802837,-0.922135369,0.8777604588,4.0612422009,325.18,7,0.02357779139999999
QC,8,2804,PRUN,VIR,VIR,11.320802837,-0.922135369,0.8777604588,4.0612422009,325.18,7,0.02357779139999999
QC,8,3000,TILI,AME,NA,99.99999999,-1.804903893,0.9991858726,3.6247561429,425.24,14,0.2222590484
QC,8,3400,FRAX,SPP,NA,7.1604353641,-1.029938577,0.9864962713,2.4834655375,203.37,9,0.0575084868
QC,8,3401,FRAX,AME,NA,1.2673623728,-0.210709457,0.5731588242,1.3282761918,266.65,14,0.1055826461
QC,8,3402,FRAX,NIG,NA,7.1604353641,-1.029938577,0.9864962713,2.4834655375,203.37,9,0.0575084868
QC,8,3403,FRAX,PEN,NA,1.2673623728,-0.210709457,0.5731588242,1.3282761918,266.65,14,0.1055826461
QC,8,3405,FRAX,PEN,NA,2.4114009354,-0.189865813,9.9e-9,1.5309370691,296.81000001,12,0.1701127246
QC,8,3405,FRAX,PEN,SUB,2.4114009354,-0.189865813,9.9e-9,1.5309370691,296.81000001,12,0.1701127246
QC,8,3500,SALI,SPP,NA,99.99999999,-1.903087504,0.995732909,1.8373273257,153.57,5,0.0707616131
QC,8,3506,SALI,BEB,NA,99.99999999,-1.903087504,0.995732909,1.8373273257,153.57,5,0.0707616131
QC,8,3910,CRAT,SPP,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,8,3930,MALU,COR,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
QC,8,3930,MALU,FUS,NA,5.5531591611,-0.782389328,0.849092982,1.8034858802,139.09,6,0.0548743577
